,full_text,text_processed,label,score
1169,1. Presiden Prabowo Subianto memanggil Jaksa Agung beserta seluruh Jaksa Agung Muda ke Istana Merdeka Jakarta (13/1). Pertemuan tersebut difokuskan pada isu pemberantasan korupsi serta penanganan perizinan ilegal yang dianggap merugikan negara dan menghambat pembangunan https://t.co/acVaQiUMJx,presiden prabowo subianto memanggil jaksa agung beserta seluruh jaksa agung muda ke istana merdeka jakarta pertemuan tersebut difokuskan pada isu pemberantasan korupsi serta penanganan perizinan ilegal yang dianggap merugikan negara dan menghambat pembangunan,neutral,0.6844882965087891
1170,1. Presiden Prabowo Subianto menerima Menteri Komunikasi dan Digital (Menkomdigi) Meutya Hafid di Istana Merdeka Jakarta (13/1). Pertemuan tersebut membahas program-program strategis Kementerian Komdigi terutama terkait transformasi digital dan penerapan e-government di https://t.co/XP0VkE3ggq,presiden prabowo subianto menerima menteri komunikasi dan digital menkomdigi meutya hafid di istana merdeka jakarta pertemuan tersebut membahas program program strategis kementerian komdigi terutama terkait transformasi digital dan penerapan government di,neutral,0.9830484390258789
1171,Ke Jakarta ketemu presiden Prabowo ada urusan apa lagi ? Sepertinya kan sudah selesai sejak 20 Oktober 2024? Ini kok masih mondar mandir terus https://t.co/DCJYCIS1Q5,ke jakarta ketemu presiden prabowo ada urusan apa lagi sepertinya kan sudah selesai sejak oktober ini kok masih mondar mandir terus,neutral,0.9968371391296387
1172,Posting teruss video anak2 sekolah yg berterimakasih dan bersyukur pd pak presiden @prabowo dgn program MBG Biar bajer2 kebo lobet kek si @AirinDatangLagi mulut nya makin berbusa https://t.co/DLYITogi2R,posting teruss video anak sekolah yang berterimakasih dan bersyukur pd pak presiden prabowo dengan program mbg biar bajer kebo lobet kek si airindatanglagi mulut nya makin berbusa,neutral,0.9669542908668518
1173,Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo M. Si. menghadiri pelatihan penyidik terkait tindak pidana di bidang perkebunan dan kehutanan. Dalam kesempatan itu Kapolri menegaskan pentingnya mencegah kebocoran anggaran negara yang sejalan dengan kebijakan Presiden RI https://t.co/WOPGrd4Om3,kapolri jenderal polisi drs listyo sigit prabowo si menghadiri pelatihan penyidik terkait tindak pidana di bidang perkebunan dan kehutanan dalam kesempatan itu kapolri menegaskan pentingnya mencegah kebocoran anggaran negara yang sejalan dengan kebijakan presiden ri,neutral,0.9702966213226318
1174,Prabowo presiden omon-omon berlanjut sappo. Setelah omon2 soal koruptor yg katanya macan asia sekalinya kucing Solo skrng ada lg dia sendiri yg bilang rakyat ga suka buzzer tp dia angkat buzzer jadi pejabat di pemerintahannya. Meutya hafid bahkan ga tau Rudi @kurawa. https://t.co/pNPL834RJZ,prabowo presiden omon omon berlanjut sappo setelah omon soal koruptor yang katanya macan asia sekalinya kucing solo skrng ada lg dia sendiri yang bilang rakyat tidak suka buzzer tp dia angkat buzzer jadi pejabat di pemerintahannya meutya hafid bahkan tidak tau rudi kurawa,neutral,0.8536086678504944
1175,Narasi Terstruktur Terorganisir secara Masiv dihembuskan untuk Menjatuhkan @kurawa percuma kebencian &amp; keirian kalian Karena Presiden @prabowo tidak akan terpengaruh karena seringkali beliau tegaskan Prabowo presiden untuk semua rakyat Indonesia mau yang mendukungnya https://t.co/5idXAzTtiT,narasi terstruktur terorganisir secara masiv dihembuskan untuk menjatuhkan kurawa percuma kebencian keirian kalian karena presiden prabowo tidak akan terpengaruh karena seringkali beliau tegaskan prabowo presiden untuk semua rakyat indonesia mau yang mendukungnya,neutral,0.8097785711288452
1176,BUKAN SWADAYA MASYARAKAT PAGAR LAUT DIBANGUN OLIGARKI DAN DIBACKING APARAT Mohon atensinya: Presiden @prabowo @kkpgoid @DPR_RI #BatalkanPSNPIK2 https://t.co/84IfUhbr68,bukan swadaya masyarakat pagar laut dibangun oligarki dan dibacking aparat mohon atensinya presiden prabowo kkpgoid dpr ri batalkanpsnpik,neutral,0.8061964511871338
1177,Pak @prabowo ini baru kepala desa yang di ternak sama Aguan kaya rayanya seperti ini kalo dia nggantikan bapak jadi presiden bisa di jual ini negara ke cina! Kayak jokowi https://t.co/uCwrnWFtrs,pak prabowo ini baru kepala desa yang di ternak sama aguan kaya rayanya seperti ini kalo dia nggantikan bapak jadi presiden bisa di jual ini negara ke cina kayak jokowi,positive,0.9713379740715027
1178,Silakan simak. Inilah fakta penertiban pagar laut. Bpk Presiden Prabowo kena Prank Menteri Jokowi yg ada dalam Kabinet Prabowo.,silakan simak inilah fakta penertiban pagar laut bpk presiden prabowo kena prank menteri jokowi yang ada dalam kabinet prabowo,positive,0.5962841510772705
1179,Presiden Prabowo Panggil Jaksa Agung dan Jajaran Jaksa Agung Muda Bahas Korupsi dan Perizinan Ilegal Presiden Prabowo Subianto memanggil Jaksa Agung beserta seluruh Jaksa Agung Muda ke Istana Merdeka Jakarta pada Senin 13 Januari 2025. Pertemuan tersebut difokuskan pada isu https://t.co/j3SyIy0BB7,presiden prabowo panggil jaksa agung dan jajaran jaksa agung muda bahas korupsi dan perizinan ilegal presiden prabowo subianto memanggil jaksa agung beserta seluruh jaksa agung muda ke istana merdeka jakarta pada senin januari pertemuan tersebut difokuskan pada isu,positive,0.5211707949638367
1180,Pertemuan dengan enam menteri dan lembaga terkait membahas rancangan Inpres Data Tunggal Sosial Ekonomi Nasional. DTSEN ini adalah prioritas kami agar pengentasan kemiskinan bisa terwujud. Sesuai arahan Bapak Presiden @prabowo data tunggal merupakan solusi atas data-data yang https://t.co/XxrUZPKnPK,pertemuan dengan enam menteri dan lembaga terkait membahas rancangan inpres data tunggal sosial ekonomi nasional dtsen ini adalah prioritas kami agar pengentasan kemiskinan bisa terwujud sesuai arahan bapak presiden prabowo data tunggal merupakan solusi atas data data yang,negative,0.619067370891571
1181,Ringkasan kasus pagar laut PIK-2 : 1) Presiden Prabowo ditelikung Menteri Jokowi 2) terjadi pidana besar jual-beli laut 3) untuk menutupi kasus besar tsb - rakyat dan tokoh dipecah belah 4) intimidasi kriminalisasi dan sogok dilanjutkan dan ditingkatkan oleh pengembang https://t.co/8Su0OzaYby,ringkasan kasus pagar laut pik presiden prabowo ditelikung menteri jokowi terjadi pidana besar jual beli laut untuk menutupi kasus besar tsb rakyat dan tokoh dipecah belah intimidasi kriminalisasi dan sogok dilanjutkan dan ditingkatkan oleh pengembang,positive,0.6248554587364197
1182,Kepada bapak presiden @prabowo @menakertrans @DPR_RI mohon atensinya pak ada WNI yg di sekap di Myanmar belum jelas kronologinya namun dari keterangan video mereka bekerja dan disekap selanjutnya minta tolong pada pemerintah RI https://t.co/ru7bFvWpXk,kepada bapak presiden prabowo menakertrans dpr ri mohon atensinya pak ada wni yang di sekap di myanmar belum jelas kronologinya namun dari keterangan video mereka bekerja dan disekap selanjutnya minta tolong pada pemerintah ri,neutral,0.7162032127380371
1183,Surat Perintah Solo 13 Oktober: Presiden Prabowo Diduga Ditekan Oligarki dan Jokowi Ada Apa? https://t.co/QRzTUJn2dH,surat perintah solo oktober presiden prabowo diduga ditekan oligarki dan jokowi ada apa,neutral,0.9426694512367249
1184,Skrg mereka sdh melempem. Sepertinya sdh ada arahan dari Solo utk abaikan perintah Presiden Prabowo demi mengamankan Proyek Oligarki PIK-2,skrg mereka sdh melempem sepertinya sdh ada arahan dari solo untuk abaikan perintah presiden prabowo demi mengamankan proyek oligarki pik,negative,0.5882506966590881
1185,Presiden Prabowo bersama Steven Seagal https://t.co/ajbai6RZpt,presiden prabowo bersama steven seagal,negative,0.9356163740158081
1186,Pejabat @KejaksaanRI + ketua @PPATK menemui Presiden @Prabowo. Ada apakah gerangan? eng..eng..eng... Eaaa..gkgkgk #BukanKssBiasa,pejabat kejaksaanri ketua ppatk menemui presiden prabowo ada apakah gerangan eng eng eng eaaa gkgkgk bukankssbiasa,negative,0.9478846788406372
1187,Setelah dengar langsung dari Presiden @prabowo prioritas pembangunan saat ini: 1 Swasembada pangan 2. Swasembada energi 3. Hilirisasi SDA 4. Menghilangkan kelaparan 5. Membangun Pertahanan PM Jepang langsung tertarik Gas kerjasama project berdepan dunia tsb Menyala Indonesia https://t.co/fR8Tm1dNsH,setelah dengar langsung dari presiden prabowo prioritas pembangunan saat ini swasembada pangan swasembada energi hilirisasi sda menghilangkan kelaparan membangun pertahanan pm jepang langsung tertarik gas kerjasama project berdepan dunia tsb menyala indonesia,neutral,0.9981427192687988
1188,BREAKING NEWS‼️ Presiden Ke (1) Temui Presiden Ke (2) Kemarin‼️ Presiden ke-7 RI Joko Widodo bertemu dengan Presiden Prabowo Subianto di Jakarta. https://t.co/AroeU9cxel,breaking news presiden ke temui presiden ke kemarin presiden ke ri joko widodo bertemu dengan presiden prabowo subianto di jakarta,neutral,0.9981635212898254
1189,Pembangunan project pertama Rumah untuk masyarakat berpenghasilan rendah dg Qatar segera bergulir dalam tempo yg sesingkat-singkatnya 1 juta rumah Jika Qatar saja dukung project kerakyatan Presiden @prabowo masak kalian orang Indonesia malah mencemoh Optimis Indonesia 🇮🇩 https://t.co/1tzXCgkhJT,pembangunan project pertama rumah untuk masyarakat berpenghasilan rendah dg qatar segera bergulir dalam tempo yang sesingkat singkatnya juta rumah jika qatar saja dukung project kerakyatan presiden prabowo masak kalian orang indonesia malah mencemoh optimis indonesia,neutral,0.9937219023704529
1190,@AirinDatangLagi @prabowo Memang 2 presiden Pak @prabowo presiden kedua https://t.co/cb4qHnGeit,airindatanglagi prabowo memang presiden pak prabowo presiden kedua,negative,0.8778743147850037
1191,Baru ngeh ternyata Menteri Perumahan Dan Kawasan Permukiman Kabinet Merah Putihnya Presiden @prabowo itu dijabat oleh Bandung Bondowoso. Mampu membangun 40.000 rumah hanya dalam kurun waktu kurleb 3 bulan. *ngono yo ngono ning aja ngono https://t.co/SzslkJE21a,baru ngeh ternyata menteri perumahan dan kawasan permukiman kabinet merah putihnya presiden prabowo itu dijabat oleh bandung bondowoso mampu membangun rumah hanya dalam kurun waktu kurleb bulan ngono yo ngono ning aja ngono,neutral,0.73003751039505
1192,Masih ada aja yg berharap pada prabowo. Apa yg diharapkan pada presiden terlemah?. (Manut pada mantan presiden),masih ada aja yang berharap pada prabowo apa yang diharapkan pada presiden terlemah manut pada mantan presiden,neutral,0.9871568083763123
1193,@abu_waras @prabowo Udah lupakan @prabowo . Wong presiden paling lemah sejarah republik,abu waras prabowo udah lupakan prabowo wong presiden paling lemah sejarah republik,neutral,0.6159579157829285
1194,BAYANG² JOKOWI di Pemerintahan PRABOWO Oleh : OKKY MADASARI Bukan POST POWER SYNDROME Tapi ADA DUA AGENDA BESAR Yang Sdg Dikerjakan Olh Mantan Presiden : - Mengamankan Dirinya Atas Kesalahan² yg Dibuat Selama 2 Perode. - Mempersiapkan Putra Mahkota utk 2029. https://t.co/fE8nLFDo0V,bayang jokowi di pemerintahan prabowo oleh okky madasari bukan post power syndrome tapi ada dua agenda besar yang sdg dikerjakan olh mantan presiden mengamankan dirinya atas kesalahan yang dibuat selama perode mempersiapkan putra mahkota untuk,neutral,0.9625565409660339
1195,Sebuah gagasan mempertemukan suara kiritis di luar pagar istana dengan mereka yang berada di lingkar dalam kekuasaan. Bagaimana Presiden bisa menjaga Pemerintahan yang progresif? PR besar pak @prabowo untuk menjadikan pemerintah sebagai penjaga keadilan sosial yang membela https://t.co/PlyMpqgoXx,sebuah gagasan mempertemukan suara kiritis di luar pagar istana dengan mereka yang berada di lingkar dalam kekuasaan bagaimana presiden bisa menjaga pemerintahan yang progresif pr besar pak prabowo untuk menjadikan pemerintah sebagai penjaga keadilan sosial yang membela,neutral,0.9524983167648315
1196,Jokowi yang menulis Presiden Prabowo yang memaafkan Bener kata para para pendukung nya Prabowo adalah pilihan yang paling pas https://t.co/lS8qW01BnI,jokowi yang menulis presiden prabowo yang memaafkan bener kata para para pendukung nya prabowo adalah pilihan yang paling pas,neutral,0.497567743062973
1197,Tahun 2025 untuk pertama kali Polri membuka rekrutmen Bakomsus ketahanan pangan sebagai bentuk kontribusi Polri mendukung program Presiden Prabowo Subianto mewujudkan swasembada pangan nasional. Dengan semangat Bhayangkara sejati Polri hadir bukan hanya untuk menjaga Keamanan https://t.co/RBkBgPEyGX,tahun untuk pertama kali polri membuka rekrutmen bakomsus ketahanan pangan sebagai bentuk kontribusi polri mendukung program presiden prabowo subianto mewujudkan swasembada pangan nasional dengan semangat bhayangkara sejati polri hadir bukan hanya untuk menjaga keamanan,neutral,0.9967071413993835
1198,Potret hubungan Harmonis Presiden Ke-7 @jokowi &amp; Presiden Ke-8 @prabowo bikin adem...️ Pergi Bersama Menghadiri Resepsi Pernikahan Putri Akbar Tanjung . sehat selalu pak jokowi &amp; pak prabowo - https://t.co/Y9GVRC30A8,potret hubungan harmonis presiden ke jokowi presiden ke prabowo bikin adem pergi bersama menghadiri resepsi pernikahan putri akbar tanjung sehat selalu pak jokowi pak prabowo,positive,0.4253658652305603
1199,Iya by exactly pantes prabowo jd presiden kita klo modelan masyarakatnya kek lu. Gausah sok heran sama masyarakat grassroot yg 'memaafkan prabowo'. Kelakuan lu mandang sebelah mata bahasan soshum jg udh anti intellectualism you have similarities sm wowo more than u thought https://t.co/lGTPtIbCF6,iya by exactly pantes prabowo jd presiden kita klo modelan masyarakatnya kek lu gausah sok heran sama masyarakat grassroot yang memaafkan prabowo kelakuan lu mandang sebelah mata bahasan soshum jg udh anti intellectualism you have similarities sm wowo more than thought,negative,0.5328265428543091
1200,Pak Presiden @prabowo yg harus di kawal itu rakyat bukan Raffi Ahmad/Pejabat. Kami Pembayar pajak. Anda semua Pemakan duit pajak dari rakyat. Coba paradigma ini dibangun menjadi system dan attitude birokrat dalam bersikap melayani rakyat dan orientasi bekerja.,pak presiden prabowo yang harus di kawal itu rakyat bukan raffi ahmad pejabat kami pembayar pajak anda semua pemakan duit pajak dari rakyat coba paradigma ini dibangun menjadi system dan attitude birokrat dalam bersikap melayani rakyat dan orientasi bekerja,neutral,0.8784934282302856
1201,Pak Menteri Permahan Rakyat Maruarar Sirait join Kabinet pak Presiden @prabowo kan baru Oktober kemaren. Masak baru 3 bulan udah bilang kami sudah bangun 40. 000 rumah. Gimana ini min @Gerindra ? https://t.co/P4okeb1MsH,pak menteri permahan rakyat maruarar sirait join kabinet pak presiden prabowo kan baru oktober kemaren masak baru bulan udah bilang kami sudah bangun rumah gimana ini min gerindra,neutral,0.9948816299438477
1202,Era presiden @prabowo @Gerindra Orang² rakus mafia lahan ramai² turun gunung. Apa memang 2024 dibantu mafia lahan yg skrg tak berkutik lahan rakyat byk yg di eksekusi. Koruptor di ampuni mafia lahan diberi karpet merah. https://t.co/MwpkY7KUTJ,era presiden prabowo gerindra orang rakus mafia lahan ramai turun gunung apa memang dibantu mafia lahan yang skrg tak berkutik lahan rakyat byk yang di eksekusi koruptor di ampuni mafia lahan diberi karpet merah,neutral,0.6651579737663269
1203,Di era Jokowi petani parah karena impor. Di era @prabowo @gerindra lebih parah lagi janji perbanyak lahan pangan malah sebaliknya lahan produktif rakyat di eksekusi bolduser mafia lahan. Mafia lahan semestinya dikendalikan presiden malah presiden dikendalikan mafia lahan. https://t.co/1zQUsV94Si,di era jokowi petani parah karena impor di era prabowo gerindra lebih parah lagi janji perbanyak lahan pangan malah sebaliknya lahan produktif rakyat di eksekusi bolduser mafia lahan mafia lahan semestinya dikendalikan presiden malah presiden dikendalikan mafia lahan,positive,0.7096034288406372
1204,Gerak bibir Puan ke Megawati terciduk kamera : Presiden Prabowo minta ketemuan langsung sama mama Kek drakor aja q liat https://t.co/HQsDPxtUmT,gerak bibir puan ke megawati terciduk kamera presiden prabowo minta ketemuan langsung sama mama kek drakor aja liat,positive,0.5452234148979187
1205,Kongres Terbuka Rakyat Banten Menolak PIK. Kebijakan ad apada presiden @prabowo @Gerindra Pro Rakyat atau Pro Kapitalis. Nasionalis atau Sosialis. 100% berfihak ke taipan. https://t.co/2wE2a5prF9,kongres terbuka rakyat banten menolak pik kebijakan ad apada presiden prabowo gerindra pro rakyat atau pro kapitalis nasionalis atau sosialis berfihak ke taipan,neutral,0.5157427191734314
1206,Viral! Sang Mantan Masih Kelayapan Main Presiden-presidenan dan Mendapat Pengawalan. Netizen: Anggarannya Darimana? @prabowo,viral sang mantan masih kelayapan main presiden presidenan dan mendapat pengawalan netizen anggarannya darimana prabowo,negative,0.6360417604446411
1207,Biar gambar berbicara. Mungkin ramai tidak menyedari betapa signifikannya pertemuan ini. Pertemuan antara Presiden Republik Indonesia TYT @prabowo Subianto dengan YAB Perdana Menteri Datuk Seri @anwaribrahim (PMX). 1/4 https://t.co/Iog7n375wn,biar gambar berbicara mungkin ramai tidak menyedari betapa signifikannya pertemuan ini pertemuan antara presiden republik indonesia tyt prabowo subianto dengan yab perdana menteri datuk seri anwaribrahim pmx,neutral,0.9756981730461121
1208,@tempodotco Dalam kasus Jokopret dinobatkan sebagai PEMIMPIN KORUP oleh OCCRP Pres Prabowo diam tak bersuara itu bagus lebih bagus lg di segerakan jaga jarak dg Joko. Masa Presiden RI msh mau/minta Pendpt &amp; Nasehat dr Tokoh Korup?? Cukup Keturunannya dan Para Jongos yg BERISIK! https://t.co/euN6H9RzhQ,tempodotco dalam kasus jokopret dinobatkan sebagai pemimpin korup oleh occrp pres prabowo diam tak bersuara itu bagus lebih bagus lg di segerakan jaga jarak dg joko masa presiden ri msh mau minta pendpt nasehat dr tokoh korup cukup keturunannya dan para jongos yang berisik,neutral,0.9860416054725647
1209,Pak presiden @prabowo baik² saja kan ? @Gerindra @mprgoid,pak presiden prabowo baik saja kan gerindra mprgoid,negative,0.7676452994346619
1210,Prabowo Diam dengan Pemberitaan OCCRP? Sejumlah narasumber mengatakan Jokowi gusar karena masuk dalam nominasi tokoh terkorup 2024 versi OCCRP. Partai-partai dan pejabat yang dulu mendukungnya selama sepuluh tahun tak bersuara ketika nominasi OCCRP riuh dibahas. Presiden Prabowo https://t.co/VmKUnggESg,prabowo diam dengan pemberitaan occrp sejumlah narasumber mengatakan jokowi gusar karena masuk dalam nominasi tokoh terkorup versi occrp partai partai dan pejabat yang dulu mendukungnya selama sepuluh tahun tak bersuara ketika nominasi occrp riuh dibahas presiden prabowo,neutral,0.987936794757843
1211,Yth Bpk Presiden @prabowo tampaknya timing untuk kembali ke Magelang telah tiba: LEMBAH TIDAR II.,yth bpk presiden prabowo tampaknya timing untuk kembali ke magelang telah tiba lembah tidar ii,neutral,0.5300009846687317
1212,Alhamdulillah Akhirnya Jokowi mendunia sebagai tokoh terkorup 2024 Mantan Presiden Joko Widodo menjadi finalis pemimpin terkorup 2024 versi organisasi wartawan investigasi global. Prabowo Subianto dan partai-partai tak membelanya hanya pasukan ternak Mulyono yang sibuk https://t.co/FR9BZcy13W,alhamdulillah akhirnya jokowi mendunia sebagai tokoh terkorup mantan presiden joko widodo menjadi finalis pemimpin terkorup versi organisasi wartawan investigasi global prabowo subianto dan partai partai tak membelanya hanya pasukan ternak mulyono yang sibuk,positive,0.8761465549468994
1213,Dear pak presiden @prabowo dan pak wakil presiden @gibran_tweet ... Tolong sempatkan waktu bicara dengan kami para pelaku industri web3/kripto ini biar keputusan yang dibuat itu tepat sasaran buka cuma menguntungkan pihak tertentu saja. semoga Tuhan menyampaikan pesan ini ke,dear pak presiden prabowo dan pak wakil presiden gibran tweet tolong sempatkan waktu bicara dengan kami para pelaku industri web kripto ini biar keputusan yang dibuat itu tepat sasaran buka cuma menguntungkan pihak tertentu saja semoga tuhan menyampaikan pesan ini ke,positive,0.8130354881286621
1214,Sampai kapan Presiden RI @prabowo akan membiarkan keserakahan ini trs merajalela dan berpotensi memecah belah anak bangsa? Segeralah bersikap Pak Presiden! https://t.co/LT0N5qDL6c,sampai kapan presiden ri prabowo akan membiarkan keserakahan ini trs merajalela dan berpotensi memecah belah anak bangsa segeralah bersikap pak presiden,positive,0.563345193862915
1215,Bagi Presiden @prabowo para pembantunya seperti anak sahabat juga sodaranya sendiri Saat menantu PM Jepang Presiden bercanda bahkan membantu merapikan dasi menterinya Sekilas sepele namun menunjukkan bahwa Presiden Prabowo sosok yg detail lagi menginginkan kesempurnaan https://t.co/S84HtIGYEm,bagi presiden prabowo para pembantunya seperti anak sahabat juga sodaranya sendiri saat menantu pm jepang presiden bercanda bahkan membantu merapikan dasi menterinya sekilas sepele namun menunjukkan bahwa presiden prabowo sosok yang detail lagi menginginkan kesempurnaan,neutral,0.6491271257400513
1216,@dydyaa2 @prabowo @ListyoSigitP @kompolnas_ri @KPAI_official @OmbudsmanRI137 @DPR_RI @KejaksaanRI @kpp_pa @Gerindra @cakimiNOW @aniesbaswedan @SBYudhoyono trm ksh telah menjadi anak pemberani menyuarakan kebenaran Teruslah berjuang nak Allah Bersamamu @prabowo Nona muda ini telah terus menerus menyampaikan keluhan masalahnya pdmu Kapan akan ditanggapi pak Presiden Yth ? Klo tdk salah pengaduannya ini sdh berkali2.. Tlg disegerakan,dydyaa prabowo listyosigitp kompolnas ri kpai official ombudsmanri dpr ri kejaksaanri kpp pa gerindra cakiminow aniesbaswedan sbyudhoyono trm ksh telah menjadi anak pemberani menyuarakan kebenaran teruslah berjuang nak allah bersamamu prabowo nona muda ini telah terus menerus menyampaikan keluhan masalahnya pdmu kapan akan ditanggapi pak presiden yth klo tidak salah pengaduannya ini sdh berkali tlg disegerakan,neutral,0.4099881649017334
1217,Presiden Prabowo Harus Evaluasi KKP dan TNI AL soal Pagar Laut https://t.co/ayoSJtw8Tb,presiden prabowo harus evaluasi kkp dan tni al soal pagar laut,neutral,0.9380164742469788
1218,Mbak Puan: Presiden Prabowo minta ketemuan tuh Minta ketemu sama Mamah. Kayaknya omongan ini sampai di telinga pak Mul makanya dia langsung buru buru ke Jakarta https://t.co/bFNGGE4BzY,mbak puan presiden prabowo minta ketemuan tuh minta ketemu sama mamah kayaknya omongan ini sampai di telinga pak mul makanya dia langsung buru buru ke jakarta,positive,0.5645108222961426
1219,Minggu Pagii Sarapan Pagi-pagi No Viral No Justice Perintah Presiden Prabowo Subianto u/ Panglima TNI &amp; Kapolri sbg pemimpin Polri yg membawahi Wercok Parcok Polisi agar tegakkan hukum Yg ga mampu mundur Tak perlu kejar koruptor ke Antartika Koruptor itu AntarKita AntarMereka https://t.co/2JKMr0ZF02,minggu pagii sarapan pagi pagi no viral no justice perintah presiden prabowo subianto panglima tni kapolri sbg pemimpin polri yang membawahi wercok parcok polisi agar tegakkan hukum yang tidak mampu mundur tak perlu kejar koruptor ke antartika koruptor itu antarkita antarmereka,neutral,0.7347372174263
1220,. . Kelakuan Pejabat-Pejabat Kabinet Presiden @prabowo ini emang BOBROK MENTAL SIH !!! Gini lah kalau ngasi Jabatan cuma karena BALAS JASA .. Bukan karena Orang itu KOMPETEN di bidangnya dan memang niatnya NGABDI BUAT NEGARA dan RAKYAT Rakyat disuru NGALAH di jalan macet buat https://t.co/aQxPgn6VjC,kelakuan pejabat pejabat kabinet presiden prabowo ini emang bobrok mental sih gini lah kalau ngasi jabatan cuma karena balas jasa bukan karena orang itu kompeten di bidangnya dan memang niatnya ngabdi buat negara dan rakyat rakyat disuru ngalah di jalan macet buat,positive,0.6659814715385437
1221,Politikus NasDem Minta Presiden Prabowo Pecat Menhut Raja Juli https://t.co/g88klTrYVS,politikus nasdem minta presiden prabowo pecat menhut raja juli,neutral,0.9628998041152954
1222,Arahan presiden @prabowo ttg pagar laut ditelikung ? 1) Menteri KKP mulai melembek 2) Pihak PT ASG belokkan arah bhw pagar tsb dibuat oleh nelayan 3) dimunculkan nelayan jadi-jadian (infonya mrk staf desa/lurah Kohod) sbg pembuat pagar. https://t.co/fs2XI5TLUB,arahan presiden prabowo ttg pagar laut ditelikung menteri kkp mulai melembek pihak pt asg belokkan arah bhw pagar tsb dibuat oleh nelayan dimunculkan nelayan jadi jadian infonya mrk staf desa lurah kohod sbg pembuat pagar,neutral,0.9429951906204224
1223,Bpk Presiden @Prabowo ditelikung ? Arahan presiden ttg pagar laut mulai belok arah : 1) Menteri KKP mulai melembek 2) Pihak PT ASG belokkan arah bhw pagar tsb dibuat oleh nelayan 3) dimunculkan nelayan jadi-jadian (infonya mereka staf desa/lurah Kohod) mengaku sbg pembuat pagar. https://t.co/Gqew0mpH1N,bpk presiden prabowo ditelikung arahan presiden ttg pagar laut mulai belok arah menteri kkp mulai melembek pihak pt asg belokkan arah bhw pagar tsb dibuat oleh nelayan dimunculkan nelayan jadi jadian infonya mereka staf desa lurah kohod mengaku sbg pembuat pagar,neutral,0.8731556534767151
1224,Janji membela segenap tumpah darah Indonesia dan rakyat Indonesia dipertanyakan sikap presiden @prabowo @Gerindra Kebenaran pasti di lindungi kemunafikan kebohongan kejahatan adalah karma sendiri yg menanggung. https://t.co/1Z2TsIxKUL,janji membela segenap tumpah darah indonesia dan rakyat indonesia dipertanyakan sikap presiden prabowo gerindra kebenaran pasti di lindungi kemunafikan kebohongan kejahatan adalah karma sendiri yang menanggung,positive,0.9876861572265625
1225,Dengan hanya menyegel pagar laut PIK hanya sandiwara saja untuk ulur waktu sementara pemagaran secara diam terus berlanjut Mana sosok presiden @prabowo @Gerindra yg diagungkan macan asia ...? Sebagai presiden mana hak kuasa atas mengendalikan kapitalis dan meniadakan . https://t.co/EwTQEHyHA1,dengan hanya menyegel pagar laut pik hanya sandiwara saja untuk ulur waktu sementara pemagaran secara diam terus berlanjut mana sosok presiden prabowo gerindra yang diagungkan macan asia sebagai presiden mana hak kuasa atas mengendalikan kapitalis dan meniadakan,neutral,0.9794710278511047
1226,Rakyat di larang Bersuara Suara RAKYAT diabaikan Janji Kemakmuran nyatanya ditelantar. Hukum dijadikan dagangan Hanya diera Jokowi @prabowo @gerindra Jika menjadi presiden akan kembali ke UUD 1945 hanya kebohongan UU Perampasan aset pun disembunyikan Dan koruptor dimaafkan https://t.co/4aq9WKqDDX,rakyat di larang bersuara suara rakyat diabaikan janji kemakmuran nyatanya ditelantar hukum dijadikan dagangan hanya diera jokowi prabowo gerindra jika menjadi presiden akan kembali ke uud hanya kebohongan uu perampasan aset pun disembunyikan dan koruptor dimaafkan,positive,0.8082563877105713
1227,Fakta penghuni PIK digunakan tuk usaha online warga Tiongkok dgn visa turis impor ilegal pastinya. Patas banyak usaha bangkrut PKH semakin bertambah barang Tiongkok yg tak laku di Eropa Amerika Afrika karena tolak prodak Tiongkok. Kemana @DPR_RI @DPRD dan presiden @prabowo https://t.co/bxPASbOL6N,fakta penghuni pik digunakan tuk usaha online warga tiongkok dengan visa turis impor ilegal pastinya patas banyak usaha bangkrut pkh semakin bertambah barang tiongkok yang tak laku di eropa amerika afrika karena tolak prodak tiongkok kemana dpr ri dprd dan presiden prabowo,positive,0.9011117815971375
1228,Presiden memiliki hak kuasa mengendalikan kapitalis mafia lahan Money loundry dll Kenapa kok posisi terbalik yg dialami presiden @prabowo @gerindra. https://t.co/WhJyOR08ob,presiden memiliki hak kuasa mengendalikan kapitalis mafia lahan money loundry dll kenapa kok posisi terbalik yang dialami presiden prabowo gerindra,negative,0.530602216720581
1229,Ayyy dah bilang pagar laut disegel hanya pencitraan @prabowo @gerindra @DPR_RI Fakta pemagaran masih terus berlanjut Sabtu tgl 11 - 1 - 2025. Jika presiden tegas serius maka semua pagar pasti dibongkar bukan di segel. Rakyat tidak mudah di bohongi ala Jokowi. https://t.co/ksu64je85k,ayyy dah bilang pagar laut disegel hanya pencitraan prabowo gerindra dpr ri fakta pemagaran masih terus berlanjut sabtu tgl jika presiden tegas serius maka semua pagar pasti dibongkar bukan di segel rakyat tidak mudah di bohongi ala jokowi,neutral,0.6597347855567932
1230,Presiden @prabowo berani lawan oligarki? Sy sih yakin gak bakal berani. Pidato doang keras. Omon omon. https://t.co/5e7M3g7QV3,presiden prabowo berani lawan oligarki sy sih yakin tidak bakal berani pidato doang keras omon omon,negative,0.9828125834465027
