Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,label
2060,"1,87071E+18",Sun Dec 22 05:51:16 +0000 2024,1666.0,Netizen Indonesia Akan Acungkan 2 Jempol Kepada Presiden @prabowo Dan Kapolri @ListyoSigitP Jika Berani Menangkap Budi Arie Sudah Jelas 9 Pegawai Komdigi 1 Staf Ahli Budi Arie &amp; Uang Ratusan Milyar Di Sita &amp; Memiliki Kantor Khusus Utk Melindungi JUDOL. Kurang Bukti Apa Lagi https://t.co/jj0HcnOnPI,"1,87071E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870706602451554304/pu/img/lWCtDb6b3vY1a0Yn.jpg,,in,"DKI Jakarta, Indonesia",16.0,74.0,638.0,https://x.com/MARQUEZ__93/status/1870708664212099180,2385926900,MARQUEZ__93,negatif
2061,"1,87071E+18",Sun Dec 22 05:45:35 +0000 2024,14193.0,Belum 100 hari menjadi presiden Prabowo Subianto membuat banyak gebrakan . #Tempodotco #TempoPlus https://t.co/2Tbsdm9yH3,"1,87071E+18",https://pbs.twimg.com/media/GfYWTtebUAALxOs.jpg,,in,Indonesia,166.0,107.0,4175.0,https://x.com/tempodotco/status/1870707234449355139,18129942,tempodotco,positif
2062,"1,8705E+18",Sun Dec 22 04:18:03 +0000 2024,116.0,@Jumianto_RK Suka tidak suka Mr. Prabowo adalah sudah Allah tetapkan sebagai presiden masih mau tidak suka dengan ketetapan Allah Kata Allah *jika kamu tidak suka dengan ketetapan Ku pergi cari tempat selain bumi yg Aku cipatkan* nah lho...,"1,87069E+18",,Jumianto_RK,in,,208.0,159.0,3.0,https://x.com/doctoroz54/status/1870685206623183115,"1,74102E+18",doctoroz54,negatif
2063,"1,87068E+18",Sun Dec 22 03:58:36 +0000 2024,129.0,Jokowi&amp;Kaesang jauh2 hari telah memberi clue ( sanepan) ttg adanya Pabrik Uang Palsu yg ternyata ada Makasar. Perlu waktu utk mengungkap tuntas perkara besar ini karena melibatkan orang2 besar&amp;kuat. Biarlah Presiden Prabowo menuntaskan kerja berat ini. Semangat bekerja Pak!,"1,87068E+18",,,in,"DKI Jakarta, Indonesia",4.0,109.0,24.0,https://x.com/zy_zy_lestary/status/1870680313233547539,"1,53015E+18",zy_zy_lestary,positif
2064,"1,87068E+18",Sun Dec 22 03:56:38 +0000 2024,139.0,Suaranya tegas tenang penuh percaya diri Statementnya menyadarkan anggota KTT D8 bahwa damai membawa kesejahteraan Persatuan negara Islam membuahkan nikmat Presiden Prabowo Subianto @prabowo inspirasi negara2 Islam saling mendukung peduli dan menguatkan Applause... https://t.co/aPBAmF4gYZ,"1,87068E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870679732192489472/pu/img/f7N6PEr9aVVLbJvy.jpg,,in,,4.0,76.0,44.0,https://x.com/BANGSAygSUJUD/status/1870679818582556816,"1,18904E+18",BANGSAygSUJUD,positif
2065,"1,87068E+18",Sun Dec 22 03:46:14 +0000 2024,649.0,Sebenci apapun Lu ke Prabowo hari ini Lu adalah pendukung Penjilat Penyebok Penyepong &amp; Pemuja Jokowi selama 9 tahun dia berkuasa Dan Sekeras apapun lu menghina Prabowo hari ini Lu adalah penikmat kue kekuasaan &amp; anjing-anjing Herder JKW selama 9 tahun dia jadi Presiden https://t.co/3d3Z7IcZ5R,"1,87068E+18",https://pbs.twimg.com/media/GfX7AC6bcAAeWZ7.jpg,,in,I N D O N E S I A,17.0,152.0,138.0,https://x.com/Heraloebss/status/1870677200875536820,"1,25182E+18",Heraloebss,negatif
2066,"1,87067E+18",Sun Dec 22 03:37:29 +0000 2024,166.0,Pak Prabowo ini beruntung sekali. Dia yg jadi Presiden tapi yang mendapat kritik dan hujatan adalah Pak Jokowi. Entah apakah ini strategi Pak Prabowo. Atau memang karena Pak Jokowi masih seneng lampu sorot. Seolah gak pernah selesai masa jabatannya. Tinggal dimanfaatin.,"1,87067E+18",,,in,,2.0,24.0,18.0,https://x.com/ekokuntadhi1/status/1870674996902957397,"1,6138E+18",ekokuntadhi1,negatif
2067,"1,87067E+18",Sun Dec 22 03:35:07 +0000 2024,438.0,Saat Presiden Prabowo pidato ERDAGON walk out diikuti pemimpin/presiden negara-negara lain. Why...?? Kenapa ...?? Mungkin bujjer 58% tau jawabannya Disila ...koment lur . https://t.co/ybpmi7leRb,"1,87067E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870496667218399232/pu/img/GWrN6NBXjwrsK6CS.jpg,,in,,5.0,152.0,102.0,https://x.com/FaGtng/status/1870674402331017223,"9,72358E+17",FaGtng,negatif
2068,"1,87061E+18",Sat Dec 21 23:24:31 +0000 2024,24468.0,Pak Presiden @prabowo mereka mencintai Bapak dan pasti mendukung program Bapak. Perintahkan Menteri/Pemda untk ganti harga tanah mereka dengan pantas yang bisa memungkinkan mereka ada uang cukup minimal untk 5 tahun kedepan sampai dg sawah baru mereka sudah cukup menghasilkan.,"1,87061E+18",,,in,Indonesia,134.0,815.0,8143.0,https://x.com/susipudjiastuti/status/1870611334922121552,2606229566,susipudjiastuti,positif
2069,"1,87061E+18",Sat Dec 21 23:08:52 +0000 2024,1464.0,Bisakah Presiden @prabowo membatalkan kenaikan PPN 12 %? Jawabannya BISA dan sangat BISA. Persoalannya sekarang MAU atau TIDAK MAU? #PPNMembebaniRakyat,"1,87061E+18",,,in,Strategis. Mobil Masuk,12.0,91.0,670.0,https://x.com/emerson_yuntho/status/1870607397796069396,155928815,emerson_yuntho,negatif
2070,"1,87048E+18",Sat Dec 21 18:08:12 +0000 2024,338.0,@opposite6892 Mayor Teddy diam saja kursi Presiden Prabowo disenggol Erdogan. Galak cuma sama orang Indonesia aja.,"1,87053E+18",,Kucyber69,in,,1.0,31.0,27.0,https://x.com/PasTIGAma2024/status/1870531733990576398,"1,7485E+18",PasTIGAma2024,negatif
2071,"1,8705E+18",Sat Dec 21 16:15:04 +0000 2024,2191.0,Membela hak rakyat Rempang saja hingga saat ini di kepemimpinan presiden @prabowo berpaling muka. Presiden memiliki hak meniadakan / membatalkan keputusan. Apakah seorang presiden murni ...??? https://t.co/aHEvNg12WZ,"1,8705E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870503175415025664/pu/img/4rqRa8YzZx2HR-iB.jpg,,in,,12.0,59.0,1042.0,https://x.com/H4T14K4LN4L42/status/1870503261373071483,"1,12967E+18",H4T14K4LN4L42,negatif
2072,"1,8705E+18",Sat Dec 21 15:48:55 +0000 2024,33390.0,Presiden Turki Erdogan Walk Out saat Prabowo pidato di KTT D8 disusul beberapa delegasi dari negara lain turut keluar dari forum. Ternyata diluar negeri isu pelanggar HAM masih melekat. Macan Asia jadi Meong Asia https://t.co/pMLS61b0hZ,"1,8705E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870496667218399232/pu/img/GWrN6NBXjwrsK6CS.jpg,,in,Indonesia,737.0,923.0,5689.0,https://x.com/Jumianto_RK/status/1870496680115884086,"9,03307E+17",Jumianto_RK,negatif
2073,"1,87048E+18",Sat Dec 21 14:41:44 +0000 2024,1022.0,Apa tak malu Indonesia presiden tak dipandang sebelah mata negara lain saat prabowo @Gerindra pidato pada walk out semua. Karena 71 triliun dapet wakil hanya model Gibran. Kemenangan puh hasil curang bukan dipilih rakyat tapi dimenangkan @KPU dan Sirekap Singapura dan Tiongkok. https://t.co/VXju4z7mOe,"1,87048E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870479744682385408/pu/img/S4YpJjh8aG2FX0SC.jpg,,in,,32.0,290.0,354.0,https://x.com/H4T14K4LN4L42/status/1870479772301852965,"1,12967E+18",H4T14K4LN4L42,negatif
2074,"1,87046E+18",Sat Dec 21 13:08:01 +0000 2024,175.0,Wah Paspampres Presiden Prabowo Subianto @prabowo sigap tegas tangkas sekaligus humanis Punya Presiden tak berjarak dg rakyat laksana hubungan bapak yg tak berjarak dg anak2 kesayangannya emang bikin ekstra waspada https://t.co/uS2PJhHhpJ,"1,87046E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870455729532096512/pu/img/GEJZyhYZX-Vgb5eE.jpg,,in,,2.0,24.0,32.0,https://x.com/BANGSAygSUJUD/status/1870456188388982946,"1,18904E+18",BANGSAygSUJUD,positif
2075,"1,87045E+18",Sat Dec 21 12:38:20 +0000 2024,1021.0,Harus dibatalkan! PPN 12% jadi pertaruhan kredibilitas presiden @prabowo... #TolakPPN12Persen #TolakKenaikanPPN #PajakMencekik https://t.co/H2YEgUVKSV,"1,87045E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870448532106448896/pu/img/one3jzzUDriI0z6b.jpg,,in,Indonesia ,13.0,38.0,507.0,https://x.com/Mdy_Asmara1701/status/1870448717129756909,"1,33485E+18",Mdy_Asmara1701,negatif
2076,"1,87044E+18",Sat Dec 21 12:20:12 +0000 2024,143.0,Erdogan Sengaja Menyenggol Kursi Prabowo saat Keluar dari Forum Presiden Turki Recep Tayyip Erdogan dikabarkan melakukan aksi walk out saat Presiden Indonesia Prabowo Subianto berpidato di KTT D-8. Pidato Prabowo Subianto menyentuh isu pembelaan terhadap Palestina dan persatuan https://t.co/3XVdLpBQMI,"1,87044E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870444144205955072/pu/img/CpzB0MKwbBQc039J.jpg,,in,"Berlin, Germany",10.0,112.0,38.0,https://x.com/Narasi_winda/status/1870444157581525058,"1,51461E+18",Narasi_winda,netral
2077,"1,87044E+18",Sat Dec 21 12:06:25 +0000 2024,146.0,@dhemit_is_back @PDI_Perjuangan Mereka yg mengesahkan itu kan termasuk juga partai Gerindra yg ketuanya jadi presiden sekarang kan? Dan presiden skrg punya hak juga utk membatalkan/menunda..apalagi Prabowo udah janji gak akan naikin pajak lho https://t.co/WhzKt5Hlxn,"1,87044E+18",https://pbs.twimg.com/media/GfUj43-asAAVlMF.jpg,dhemit_is_back,in,,0.0,5.0,14.0,https://x.com/Maudy_Apain/status/1870440688669921670,"1,61531E+18",Maudy_Apain,netral
2078,"1,87041E+18",Sat Dec 21 10:23:38 +0000 2024,1575.0,Melihat segala dinamika percakapan publik &amp; intelektual bbrp hari ini sekaligus memperhatikan kehidupan rakyat kita dibawah secara keseluruhan sekedar saran pak Presiden @prabowo: ada baiknya ditunda saja dulu PPN 12 % ini. Ekonomi kita dibawah memang benaran lagi lesu pak.,"1,87041E+18",,,in,Kritik Kebijakan Bukan Pribadi,51.0,431.0,399.0,https://x.com/jansen_jsp/status/1870414821163954304,"8,56934E+17",jansen_jsp,negatif
2079,"1,87041E+18",Sat Dec 21 10:08:54 +0000 2024,2058.0,Walk Out‼️ Detik-detik Presiden Turki Recep Tayyip Erdogan Walk Out saat Prabowo Bela Palestina di KTT D-8... Tak hanya Erdogan beberapa delegasi dari negara lain turut keluar forum Temen ta iki... Why...? https://t.co/i85sWIzdMC,"1,87041E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870411088061493248/pu/img/zVe2u_7UZEFkFjSV.jpg,,in,"Jawa Timur, Indonesia",62.0,353.0,376.0,https://x.com/_MbakSri_/status/1870411114280018071,"1,2659E+18",_MbakSri_,netral
2080,"1,8704E+18",Sat Dec 21 09:41:04 +0000 2024,272.0,Buzzer Lowbat gk usah buat hoaxs deh...Erdogen &amp; delegasi lainnya bukan walk out cuma menyapa pemimpin Anggota D-8...buktinya Erdogen kembali ke kursinya mendengarkan pidato Presiden Prabowo sampe akhir &amp; memberi tepuk tangan https://t.co/D5bw6aRfHV,"1,8704E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870401455921963008/pu/img/Mk9npdejAi-Wctoy.jpg,,in,,9.0,54.0,88.0,https://x.com/tham878/status/1870404108785782918,"1,7591E+18",tham878,negatif
2081,"1,87039E+18",Sat Dec 21 08:56:24 +0000 2024,312.0,Erdogan walkout saat Presiden Indonesia Bapak Prabowo Subianto serukan pembelaan Palestina serta persatuan negara Isalam dan himbauan untuk tidak mempercayai Barat. bahkan saat keluar Erdogan sengaja menyenggol kursi Prabowo yang masih sedang berpidato. Emang dasar Erdogan https://t.co/kX4YiN7TpN,"1,87039E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870392200900608000/pu/img/ZlHzvjuujJv-aby9.jpg,,in,Jakarta,9.0,95.0,105.0,https://x.com/PPQSI_/status/1870392869552366047,1717898640,PPQSI_,negatif
2082,"1,87037E+18",Sat Dec 21 07:20:00 +0000 2024,3752.0,Waduh! Sejumlah Delegasi Negara 'Keluar' dari Forum KTT D-8 Saat Presiden Prabowo Sedang Pidato Ada Apa? https://t.co/G9AZkQ1DT4,"1,87037E+18",,,in,Indonesia,64.0,366.0,620.0,https://x.com/democrazymedia/status/1870368606606831635,"1,2438E+18",democrazymedia,negatif
2083,"1,87037E+18",Sat Dec 21 07:18:05 +0000 2024,468.0,Detik-detik Presiden Turki Erdogan Walk Out saat Prabowo Bela Palestina di KTT D-8 https://t.co/YXI06jztvY,"1,87037E+18",,,in,Indonesia,14.0,66.0,131.0,https://x.com/geloraco/status/1870368125881131059,3319260420,geloraco,netral
2084,"1,87033E+18",Sat Dec 21 05:00:46 +0000 2024,1050.0,Buzer-buzer Omon-omon Masih Sibuk Puja Puji Prabowo Kunjungan Keluar Negri? Detik-detik Sejumlah Delegasi KTT D8 Keluar saat Prabowo Mulai Pidato Presiden Prabowo Subianto turut memberikan sejumlah pandangan pada sesi khusus Konferensi Tingkat Tinggi (KTT) Ke-11 Developing https://t.co/EnAD7oxmfm,"1,87033E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870333536143867905/pu/img/Ey5sG-83k9IY1dEz.jpg,,in,"Jakarta, Indonesia",11.0,222.0,300.0,https://x.com/Mata_Netizen62/status/1870333567269745098,"8,17972E+17",Mata_Netizen62,netral
2085,"1,87033E+18",Sat Dec 21 04:59:51 +0000 2024,418.0,Rasa Bahagia penuh Sukacita menyambut hari Natal dan Tahun Baru 2025 Berbagi Kasih dengan penuh kedamaian bersama orang-orang tercinta. Melalui Operasi Lilin 2024 Polri mendukung program Asta Cita pemerintahan Presiden RI Prabowo Subianto dan Wapres RI Gibran Rakabuming dengan https://t.co/ykice1Kev9,"1,87033E+18",https://pbs.twimg.com/amplify_video_thumb/1870333193859289088/img/9DzbbPpz_K0ZgDMP.jpg,,in,,10.0,458.0,342.0,https://x.com/DivHumas_Polri/status/1870333336499154996,138290629,DivHumas_Polri,positif
2086,"1,87032E+18",Sat Dec 21 04:10:02 +0000 2024,150.0,Menyusul Pernyataan Presiden Prabowo Soal Memaafkan KORUPTOR jk Mengembalikan Uang CURIAN Pakar Hukum Tata Negara Mahfud MD @mohmahfudmd Mengapresiasi Niat Baik Tsb Utk Memberantas KORUPSI. Namun @mohmahfudmd Mengingatkan Bhw Ide Ini Berisiko Jika dilakukan scr DIAM². https://t.co/1jXSbyCt4P,"1,87032E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870320746066796544/pu/img/t7gofdA_ccDGxZhc.jpg,,in,"Solo (Bekasi Timur), Indonesia",0.0,3.0,52.0,https://x.com/SETYAKI22965702/status/1870320799514759568,"1,32236E+18",SETYAKI22965702,netral
2087,"1,87031E+18",Sat Dec 21 03:28:34 +0000 2024,157.0,Dia dipuji kaum cerdik pandai namun dibenci kaum KOSONG PENCELA Teruslah melangkah Presiden Prabowo Subianto @prabowo Kami bersama orang baik bersamamu Mengamanahkan urusan negara kepada ahlinya hukumnya wajib Kaum PENYINYIR adalah tetap rakyatmu https://t.co/2NohZdeDIw,"1,87031E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870310225603112965/pu/img/WZAVBHjY4p4UH3Wz.jpg,,in,,8.0,92.0,39.0,https://x.com/BANGSAygSUJUD/status/1870310367127290182,"1,18904E+18",BANGSAygSUJUD,positif
2088,"1,87025E+18",Fri Dec 20 23:47:18 +0000 2024,245.0,_*BRAVO PAK MENTRI*_️ CAKEP INI MENTERINYA PAK PRABOWO. @prabowo @PresidenPrabowo *TNI Yang Mengawal Kebutuhan Petani Sesuai Perintah Presiden Prabowo* https://t.co/pYheUWswdC,"1,87025E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870254310631890944/pu/img/AHOn4qF8LgMTU1Yw.jpg,,in,"Jabodetabek, Indonesia",2.0,14.0,104.0,https://x.com/Andria75777/status/1870254683014738109,"1,66723E+18",Andria75777,positif
2089,"1,87023E+18",Fri Dec 20 22:27:53 +0000 2024,235.0,Yang dikorupsi hartanya rakyat kok yang maafin anda Pak Presiden Prabowo Subianto Lha kok gurihmen.. Pemimpin negara macem apa inih....? Ane Belum pernah nemu satu negarapun yg mengampuni seorang koruptor Dagelan...!!,"1,87023E+18",,,in,,3.0,47.0,90.0,https://x.com/Shanty1BM/status/1870234696455778468,"1,75188E+18",Shanty1BM,negatif
2090,"1,87021E+18",Fri Dec 20 20:43:24 +0000 2024,420.0,Masanya Presiden Prabowo mengentifikasi siapa pembantu-pembantunya baik para Menteri maupun pejabat tinggi lainnya yang masih tersandera oleh para Oligarki. Dan siapa Oligarki yang masih menancapkan kuku menggali keuntungan di atas penderitaan/kemiskinan rakyat luas.. buktikan! https://t.co/ZYCfD7PjyQ,"1,87021E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870208374953922560/pu/img/XNbkZLWeQsZk2g8y.jpg,,in,"New York, USA",22.0,77.0,189.0,https://x.com/ShamsiAli2/status/1870208403219329216,380347823,ShamsiAli2,negatif
2091,"1,87015E+18",Fri Dec 20 16:32:54 +0000 2024,5343.0,Presiden Prabowo mengancam akan membersihkan oknum 1. Polisi 2. Jaksa 3. KPK 4. BPK 5. OJK 6. PPATK 7. HAKIM 8. BIN 9. TNI 10. ASN yang berpihak ke koruptor Netizen +62 di belakang saya Jangan banyak omon2 pak langsung sikat saja! https://t.co/0qIo3qTH7e,"1,87015E+18",https://pbs.twimg.com/media/GfQXS52bIAAg-0y.jpg,,in,I N D O N E S I A,206.0,1839.0,1411.0,https://x.com/Heraloebss/status/1870145361614094358,"1,25182E+18",Heraloebss,negatif
2092,"1,87014E+18",Fri Dec 20 15:55:22 +0000 2024,377.0,Dear pak @prabowo Gua tag akun ente tiap hari bukan gua benci atau gak suka dgn terpilihnya ente sebagai presiden. Meskipun gua kagak pilih ente di pilpres kemaren tp gua dan semua rakyat Indonesia terus berharap negri ini diurus dgn benar......siapapun presidennya! Jangan https://t.co/MhxJsVRFcn,"1,87014E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870135850186747904/pu/img/vGma4Q0ASfIFV5Hr.jpg,,in,,2.0,17.0,213.0,https://x.com/vanc1Bozz/status/1870135916335116764,"1,62248E+18",vanc1Bozz,positif
2093,"1,87013E+18",Fri Dec 20 15:24:13 +0000 2024,148.0,Yang keluar antek Zionis lsrael karena pidato presiden Prabowo jelas mengajak persatuan negara muslim untuk mendukung palestina. erDOGan dan delegasinya yang keluar dari forum sampai menyenggol kursi presiden RI? Paham sampai di sini!? https://t.co/nXsPE2FM9B,"1,87013E+18",,SoftWarNews,in,Yemen,4.0,19.0,39.0,https://x.com/SoftWarNews/status/1870128076023312563,2256063276,SoftWarNews,negatif
2094,"1,8701E+18",Fri Dec 20 13:38:26 +0000 2024,359.0,Bravo Presiden Republik Indonesia Bapak Prabowo @prabowo. Bangun kan..Gandeng Tuntun ajak..kuatkan persatuan dan jalin kerja sama demi perdamaian dunia dan kemerdekaan Palestina Semoga Allah jaga moga Allah Tuntun moga beri kekuatan kepada Bapak Prabowo dalam memimpin bangsa https://t.co/9YxGMWvCxZ,"1,8701E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870101411087953920/pu/img/KMG41Fnp1cM7aUWG.jpg,,in,Jakarta Capital Region,1.0,0.0,78.0,https://x.com/Abdillahonim/status/1870101454511583439,3110026433,Abdillahonim,positif
2095,"1,87009E+18",Fri Dec 20 12:44:08 +0000 2024,208.0,Prabowo jadi presiden dalam waktu dan kondisi yg gak tepat. Koalisi terlalu besar diendorse rezim incumbent yg dulu lawan politiknya utang budi ke oligarki juga gak sedikit usia dah uzur. Akhirnya kabinet gemuk macan pun jd kambing. Seandainya dia menang di 2014 lain cerita,"1,87009E+18",,,in,"Jakarta Selatan, DKI Jakarta",5.0,15.0,54.0,https://x.com/madHink/status/1870087789162967428,3284232205,madHink,negatif
2096,"1,87007E+18",Fri Dec 20 11:22:07 +0000 2024,3895.0,Saya sampaikan dukungan penuh terhadap ucapan sahabat karib saya Presiden Prabowo Subianto semasa Sidang Kemuncak D-8 baru-baru ini di Kaherah Mesir. Presiden Prabowo telah menyampaikan kebenaran yang pahit namun penting untuk didepani dengan baik dan bijaksana terutamanya https://t.co/K4dpQDvXSY,"1,87007E+18",https://pbs.twimg.com/amplify_video_thumb/1870067014662008833/img/7Ksf8BJ852j6w3dV.jpg,,in,Malaysia,72.0,243.0,1076.0,https://x.com/anwaribrahim/status/1870067151203381664,1839871,anwaribrahim,positif
2097,"1,87006E+18",Fri Dec 20 11:02:54 +0000 2024,196.0,Menolak PPN 12 % yang ngomong anggota DPR dari fraksi PDIP waktu oktober 2021 UU HPP (instruksi 2025 PPN 12%) yg jadi ketua komisinya PDIP Sudahlah Lebih baik dorong dan dukung presiden Prabowo untuk keluarkan Perppu terkait PPN untuk tahun 2025 tetap 11 % Ayolah @bang_dasco,"1,87006E+18",,,in,"Miniac-Morvan, France",2.0,19.0,61.0,https://x.com/Intel_Imut/status/1870062314743050300,"1,41831E+18",Intel_Imut,negatif
2098,"1,87005E+18",Fri Dec 20 09:57:35 +0000 2024,212.0,Gua sih gak ragu soal kemampuan pidato dan bahasa inggris lu bos @prabowo tapi kemampuan seorang presiden itu adalah membawa rakyatnya kepada kesejahteraan dan kemakmuran kalo urusan pidato di luar negeri serahin aja saja Menlu! Atau tukar aja gua yg presiden ente yg jadi https://t.co/yhJa3nzVI3,"1,87005E+18",https://pbs.twimg.com/ext_tw_video_thumb/1870045801461977088/pu/img/9fYsUeylrkoa6vaz.jpg,,in,,7.0,54.0,57.0,https://x.com/vanc1Bozz/status/1870045876233875635,"1,62248E+18",vanc1Bozz,negatif
2099,"1,87004E+18",Fri Dec 20 09:53:33 +0000 2024,183.0,Presiden Prabowo 'Ngamuk' Program Lapor Mas Wapres Dihentikan? https://t.co/RtitA65mNe,"1,87004E+18",,,in,,18.0,73.0,44.0,https://x.com/VIVAcoid/status/1870044860428034301,41730943,VIVAcoid,negatif
2100,"1,87003E+18",Fri Dec 20 09:43:31 +0000 2024,614.0,@NarasiNewsroom Itu tulisan Prabowo diganti jadi Jokowi 2.0 aja... Secara biarpun kelihatannya si Ndut yg jadi presiden tapi dia cuma kacungnya Mulyono yg nurut apa pun perintah majikannya... Kita semua tau itu kok...,"1,87004E+18",,NarasiNewsroom,in,Indonesia ,1.0,0.0,20.0,https://x.com/PutuSambernyawa/status/1870042338694967808,574212187,PutuSambernyawa,negatif
2101,"1,87001E+18",Fri Dec 20 07:47:00 +0000 2024,7427.0,Yos: Saya gak mau lagi berurusan dengan Galeri Nasional dan Kementerian Kebudayaan Banyak pengamat seni yg mengkritik keras ini sbg pembredelan karya seni atau sensor terhadap karya seni di era Pemerintahan Presiden Prabowo. (2/2),"1,87001E+18",,intinyadeh,in,di ujung lidah tapi gak keluar,34.0,5.0,633.0,https://x.com/intinyadeh/status/1870013014965109219,"1,52588E+18",intinyadeh,negatif
2102,"1,86998E+18",Fri Dec 20 07:27:06 +0000 2024,103.0,@KompasTV @KompasTV ; semua rkyt akan dukung presiden prabowo mana kala ada tindakan nyata brantas korupsi gak hanya teriak doang,"1,87001E+18",,KompasTV,in,"Jakarta, yogya, pagaralam",0.0,7.0,17.0,https://x.com/susno2g/status/1870008004835512409,131814756,susno2g,positif
2103,"1,87E+18",Fri Dec 20 06:48:25 +0000 2024,348.0,Kalau presiden Prabowo berpihak pada rakyat seharusnya batalkan PPN 12% #TolakKenaikanPPN,"1,87E+18",,,in,Indonesia ,4.0,19.0,145.0,https://x.com/Mdy_Asmara1701/status/1869998270606651581,"1,33485E+18",Mdy_Asmara1701,negatif
2104,"1,87E+18",Fri Dec 20 06:38:10 +0000 2024,4220.0,Ayo Pak Presiden @prabowo saya ikut Bapak,"1,87E+18",,,in,Indonesia,37.0,544.0,1001.0,https://x.com/susipudjiastuti/status/1869995691134832864,2606229566,susipudjiastuti,positif
2105,"1,86999E+18",Fri Dec 20 06:22:52 +0000 2024,114.0,Pagi ini di kampus @Official_UNESA saya menyaksikan penandatanganan nota kesepahaman (MoU) dengan Forum Rektor Indonesia dan Majelis Rektor Perguruan Tinggi Negeri Indonesia untuk menyukseskan program Makan Bergizi Gratis (MBG) sebagai visi besar Presiden @prabowo . Nota https://t.co/XnjIYOYJnl,"1,86999E+18",https://pbs.twimg.com/media/GfOLqadasAIj6m4.jpg,,in,Indonesia,2.0,71.0,83.0,https://x.com/cakimiNOW/status/1869991840445018274,1490116879,cakimiNOW,positif
2106,"1,86999E+18",Fri Dec 20 06:13:47 +0000 2024,169.0,Presiden Prabowo Subianto ajak umat Muslim di dunia bersatu untuk Palestina. https://t.co/8ibCs6lkIh,"1,86999E+18",https://pbs.twimg.com/ext_tw_video_thumb/1869989517152923649/pu/img/BDfdQ0z6tzYLslIb.jpg,,in,I N D O N E S I A,5.0,22.0,56.0,https://x.com/Heraloebss/status/1869989554486456827,"1,25182E+18",Heraloebss,netral
2107,"1,86998E+18",Fri Dec 20 05:40:15 +0000 2024,276.0,Presiden @Prabowo Kembalikan saja uang rakyat yg kau curi akan saya ampuni... (Kairo 19 Desember 2024). https://t.co/liea9xII3q,"1,86998E+18",https://pbs.twimg.com/ext_tw_video_thumb/1869981085435932672/pu/img/fT9NLpJuIHk_2DLe.jpg,,in,"Jakarta, Indonesia//",94.0,451.0,78.0,https://x.com/budimandjatmiko/status/1869981117002199205,183217247,budimandjatmiko,negatif
2108,"1,86998E+18",Fri Dec 20 05:20:00 +0000 2024,381.0,Presiden Prabowo Ancam Bersihkan Aparat jika Berpihak ke Koruptor: Rakyat Indonesia di Belakang Saya https://t.co/OojTqeZGEG,"1,86998E+18",,,in,Indonesia,131.0,421.0,111.0,https://x.com/KompasTV/status/1869976020151111730,71436318,KompasTV,netral
2109,"1,86996E+18",Fri Dec 20 04:27:45 +0000 2024,92.0,Emang dia masih presiden RI ? Jadi yg presiden RI priode 2024 _ 2029 pak @prabowo atau @jokowi ? https://t.co/1lqCyXd8m5,"1,86996E+18",https://pbs.twimg.com/ext_tw_video_thumb/1869962775126257667/pu/img/I4Eec4Xete6iyRrE.jpg,,in,,15.0,63.0,29.0,https://x.com/GM_Warrios/status/1869962873767866430,"1,26311E+18",GM_Warrios,netral
2110,"1,86995E+18",Fri Dec 20 03:39:41 +0000 2024,461.0,Semoga Presiden Prabowo bisa melakukan kunjungan ke resmi Vietnam... https://t.co/904DxkLj9k,"1,86995E+18",https://pbs.twimg.com/media/GfNmUWHakAAGFwV.jpg,,in,,5.0,55.0,85.0,https://x.com/ekokuntadhi1/status/1869950773536403584,"1,6138E+18",ekokuntadhi1,positif
2111,"1,86995E+18",Fri Dec 20 03:34:38 +0000 2024,196.0,Saya teringat 2019 ketika mengunjungi @AHMADDHANIPRAST di penjara Cipinang selama di penjara dengan berani dia bilang nanti klo Pak @prabowo jadi Presiden gw minta yg dipenjara-penjara ini dapat amnesti atau dikeluarkan karena banyak dari mereka yang tidak perlu dipenjara,"1,86995E+18",,,in,,29.0,213.0,30.0,https://x.com/Dahnilanzar/status/1869949503924777319,194987317,Dahnilanzar,netral
