Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,full_text,label,score,text_processed
6997,6997,8268,Tapi kan Indonesia baik2 saja dan cerah kan ya mas @prabowo ?,neutral,0.4697596430778503,indonesia cerah mas prabowo
6998,6998,8269,HERCULES LEBIH HEBAT DARI PRESIDEN @prabowo https://t.co/DQ3RPcryHX,neutral,0.4776515364646911,hercules hebat presiden prabowo
6999,6999,8270,@kura2giok Mantaaappp,neutral,0.9869216680526732,mantaaappp
7000,7000,8271,@bagindo_kopi Merasa dekat dgn @prabowo dan di ksh PANGGUNG ISTIMEWA,neutral,0.9987210631370544,prabowo ksh panggung istimewa
7001,7001,8272,@BANGSAygSUJUD @prabowo @99propaganda @are_inismyname @awikuchuz @DarekaRendy @EdySularno96489 @FDonghun @florieliciouss @Ndons_Back @romoatheist @tham878 menjaga asa aje luh,neutral,0.9118425846099854,prabowo jaga asa aje luh
7002,7002,8273,@JumadiAkhi12 @SBYudhoyono @prabowo @aniesbaswedan @mohmahfudmd @DokterTifa Top markotop bang ,neutral,0.9559860229492188,prabowo top markotop bang
7003,7003,8274,May Day bukan hanya turun ke jalan tapi juga saling menghargai antar sesama pekerja #MayDayBermartabat,neutral,0.8122395873069763,may day turun jalan harga kerja maydaybermartabat
7004,7004,8275,@galauvibes__ Langkah kecil menuju perubahan besar aksi May Day Damai inspirasi buat semua #MayDayBermartabat,neutral,0.9982783794403076,langkah ubah aksi may day damai inspirasi maydaybermartabat
7005,7005,8276,@rimacahaya661 Emang,neutral,0.9839209318161012,emang
7006,7006,8277,@jongxiin Buktikan kalau anak muda di May Day bisa solid tanpa bikin rusuh #MayDayBermartabat,neutral,0.9539142847061156,bukti anak muda may day solid bikin rusuh maydaybermartabat
7007,7007,8278,@Yakisobakso MBG gak ada korelasinya dengan penanggulangan dan pencegahan stunting tapi tetep digodok sama prabowo. Pemerintah gak perlu korelasi untuk bikin kebijakan. Lagian Poinnya bukan di situ. Poinnya adalah sekali negara masuk ranah privat mereka gak akan berhenti.,positive,0.4253152310848236,mbg korelasi tanggulang cegah stunting tetep godok prabowo perintah korelasi bikin bijak poin situ poin negara masuk ranah privat henti
7008,7008,8279,@NenkMonica anak buah pak joko dan pak prabowo oke semua,negative,0.731784999370575,anak buah joko prabowo oke
7009,7009,8280,@amoreoss May Day datang lagi waktunya move bareng dengan tenang tetap fokus sama tujuan kebaikan #MayDayBermartabat,neutral,0.9969498515129088,may day move bareng tenang fokus tuju baik maydaybermartabat
7010,7010,8281,Kalau nuruti orang2 ini Indonesia tidak bakalan maju hanya akan sibuk saling ejek sibuk memfitnah sibuk caci maki... IKN ini merubah jawa sentris menjadi indonesia sentris... wilayah Kalimantan dan timur makin berkembang cepat.. Bravo @prabowo https://t.co/RF81PALmAb,neutral,0.9797820448875428,nuruti orang indonesia maju sibuk ejek sibuk fitnah sibuk caci maki ikn rubah jawa sentris indonesia sentris wilayah kalimantan timur kembang cepat bravo prabowo
7011,7011,8282,kita bisa kok sampaikan suara tanpa rusuh. Happy dan damai selalu di may day https://t.co/UZSBTQXzdo,neutral,0.7886773943901062,suara rusuh happy damai may day
7012,7012,8283,@democrazymedia Blegedez mana mungkin orang yang sama dengan Jendral Soedirman di jauhi Prabowo apa lagi dia anak dari Maha Guru /Gutu besar Ilmu akal akalan nya,negative,0.757600724697113,blegedez orang jendral soedirman jauh prabowo anak maha guru gutu ilmu akal akal
7013,7013,8284,Unik ketika seorang kepala daerah dikritik justru makin populer dan dukunganya malah bertambah ini semacam virus yg menyebar terlalu cepat yg mengancam prabowo Anies ganjar gibran dan calon2 potensial untuk menuju pemilu 2029. Hebat memang riset cendikiawan dibalik layar. ,positive,0.8469597697257996,unik kepala daerah kritik populer dukunganya tambah virus sebar cepat ancam prabowo anies ganjar gibran calon potensial milu hebat riset cendikiawan balik layar
7014,7014,8285,@Ndons_Back @prabowo @are_inismyname @florieliciouss @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @IrawanRommi @DarekaRendy @jatmiko99604253 @coldbrew165 pasti seru banget ini ya kaa kedatangan orang nomor 1,neutral,0.985489547252655,prabowo seru banget kaa datang orang nomor
7015,7015,8286,@BruhGusGus @measme99 @convomf @prabowo Ngeuenya berdua yang naggung seluruh rakyat wkowkwowk,positive,0.5860220789909363,prabowo ngeuenya dua naggung rakyat wkowkwowk
7016,7016,8287,@geloraco Luar biasa keberanian ormas di zaman prabowo yak berani ngancem gubernur,negative,0.9962963461875916,berani ormas zaman prabowo yak berani ngancem gubernur
7017,7017,8288,@txtdriprogresif Tentu saja prabowo lebih smart as a leader dari gibran Btw poin gw juga bukan itu gw mempertanyakan kenapa percaya diri banget memposisikan gibran sebagai antitesis dari rezim militer &amp; otoriter,positive,0.8926906585693359,prabowo smart leader gibran btw poin percaya banget posisi gibran antitesis rezim militer otoriter
7018,7018,8289,@TeddGus @jokowi @prabowo @gibran_tweet Lalat ini tidak akan pernah tau klo jilatin tai .lebih enak. ,neutral,0.9971298575401306,prabowo lalat tau klo jilatin tai enak
7019,7019,8290,@bengkeldodo @PenculikBangsat @ChovaMelians26 @bitCarli77 @balapurik @mas_veel_ @gtobing2903 @abang_regar @AndreasSolusi @DianSandiU Lo gak sakit hati dan gak marahkah si fufufafa ngata2in Pak Prabowo ?,neutral,0.8702999353408813,sakit hati marah fufufafa ngata prabowo
7020,7020,8291,@xyz38281 @d4ny4di Sering banget nyalain satu suku padahal Prabowo Gibran menang di hampir semua provinsi aja udah jadi bukti kalo mayoritas Indon emang gak bisa di arepin,positive,0.9486684203147888,banget nyalain suku prabowo gibran menang provinsi udah bukti kalo mayoritas indon emang arepin
7021,7021,8292,Seru nih di pihak mana samean pak @prabowo ,negative,0.9850420355796814,seru samean prabowo
7022,7022,8293,Terharu sekali saya mendengar OMON OMON PAK PRABOWO,negative,0.9929988384246826,haru dengar omon omon prabowo
7023,7023,8294,@shoxnikki AK TDI CB COOP SM JOJO BIKIN NGAKAK TRS ,neutral,0.9959307312965392,tdi coop jojo bikin ngakak trs
7024,7024,8295,@ch_chotimah2 Sebuah langkah simbolis yang begitu dalam. Bu Mega dan Pak Prabowo menunjukkan bahwa cinta tanah air bisa menyatukan segalanya. Sikap ini patut dicontoh oleh semua pihak.,neutral,0.9781196117401124,langkah simbolis mega prabowo cinta tanah air satu sikap patut contoh
7025,7025,8296,@dearlysbubu cantiknyahh,neutral,0.8248798251152039,cantiknyahh
7026,7026,8297,@growndriiver @Muh_N_UD @geloraco Tapi Kdm juga dekat dengan pak Prabowo kadernya malah,neutral,0.7064970135688782,kdm prabowo kader
7027,7027,8298,@DedynurPalakka hahaha... Pak @prabowo sosok yang teguh. Tak ada pendamping aja kuat apalagi ga ada wapres . Kalau tuntutan makzulkan gibran terkabul perayaan HUT-RI agustus nanti bakal meriah Aku akan makan enaaaak sebagai perayaan. ,positive,0.4279153645038605,hahaha prabowo sosok teguh damping kuat wapres tuntut makzul gibran kabul raya hut agustus riah makan enaaaak raya
7028,7028,8299,@BiruBir26073179 @geloraco @prabowo @jokowi Klo udh milih jokowi bagus indonesia bubar aja ayolah ajak setiap pulau merdeka sndiri aja. Aku dukung klo kalimantan merdeka sndiri dan bekerja sma dgn Malaysia setidaknya lebih baik dri pda jdi babu pemerintahan,neutral,0.9688499569892884,prabowo klo udh milih jokowi bagus indonesia bubar ayo ajak pulau merdeka sndiri dukung klo kalimantan merdeka sndiri sma malaysia dri pda jdi babu perintah
7029,7029,8300,@TeddGus @prabowo @gibran_tweet bang @TeddGus dah makan belum? bikin video dukung Team Omon2 lusuh gitu.. Usaha banget yak belain terus biar dpt kecipratan jabatan? hehehe lu mustinya belajar sama permadi si abujanda tuh kalo mo ngejilat team omon2 ada hasilnya diaaa wkwkwk,neutral,0.99050772190094,prabowo bang dah makan bikin video dukung team omon lusuh usaha banget yak bain biar dpt ciprat jabat hehehe mustinya ajar madi abujanda tuh kalo ngejilat team omon hasil diaaa wkwkwk
7030,7030,8301,Hebat ya. Gelombang penolakan masyarakat sipil yg kemarinan terlihat begitu masif dan meluas kemudian bisa dikonsolidasikan sederhana dalam sebuah momentum besar hari buruh dengan Presiden Prabowo berdiri di tengah bagi bagi rumah. Master stroke.,neutral,0.6420819163322449,hebat gelombang tolak masyarakat sipil kemarin masif luas konsolidasi sederhana momentum buruh presiden prabowo diri rumah master stroke
7031,7031,8302,@txtdrimedia Lebih bagus Gibran jadi Presiden dari pada prabowo yg selalu takut dimarahi mulyono,negative,0.8051945567131042,bagus gibran presiden prabowo takut marah mulyono
7032,7032,8303,@hexagrap_id Salut abis sama Presiden Prabowo mudah-mudahan MBG bisa nular ke Ciomas juga,neutral,0.971611738204956,salut abis presiden prabowo mudah mudah mbg nular ciomas
7033,7033,8304,@PoliticIsBS @geloraco Hercules berani ancam geruduk Gedung Sate karena beberapa alasan. Pertama dia punya pengaruh besar sebagai pemimpin GRIB Jaya dengan ratusan ribu pengikut di Jawa Barat. Kedua koneksi politiknya terutama dengan Prabowo Subianto memberi kepercayaan diri meski Dedi Mulyadi dari,neutral,0.9675782322883606,hercules berani ancam geruduk gedung sate alas pengaruh pimpin grib jaya ratus ribu ikut jawa barat koneksi politik prabowo subianto percaya dedi mulyadi
7034,7034,8305,@neVerAl0nely Emang berani dia sama prabowo,negative,0.9760510325431824,emang berani prabowo
7035,7035,8306,@maskuriady1438 @msaid_didu Piaraan prabowo itu.sampai jadi besar sekarnag grib.,neutral,0.9976378679275512,piara prabowo sekarnag grib
7036,7036,8307,Suara bareng di May Day lebih kuat kalo dibarengin sama damai dan rasa hormat #MayDayBermartabat,neutral,0.998323142528534,suara bareng may day kuat kalo dibarengin damai hormat maydaybermartabat
7037,7037,8308,@LeonPriceleon48 Nggak ragu lagi Program MBG dari Presiden Prabowo udah jadi solusi nyata urusan gizi tinggal Bombana nunggu giliran,neutral,0.9785455465316772,nggak ragu program mbg presiden prabowo udah solusi nyata urus gizi tinggal bombana nunggu gilir
7038,7038,8309,@camilah_p @convomf Termasuk Prabowo gak orang yg disindir? Kalo iya aku balik jd pendengar UAH lagi,negative,0.8940203189849854,prabowo orang sindir kalo iya dengar uah
7039,7039,8310,@hexagrap_id Pamekasan harus coba Program MBG juga liat deh Bandung udah terbukti makin sehat berkat Presiden Prabowo,neutral,0.9982701539993286,pamekasan coba program mbg liat bandung udah bukti sehat berkat presiden prabowo
7040,7040,8311,Pdhl kalo @prabowo beneran mewujudkan apa yg dia tulis dlm Paradoks indonesia...akan lebih mudah segala hal mulai d tertibkan ‍️‍️‍️,neutral,0.6221562623977661,pdhl kalo prabowo beneran wujud tulis dlm paradoks indonesia mudah tertib
7041,7041,8312,@ikramjindan @jokoanwar @pramonoanung tanya @prabowo lah kocak doi kan suka tu main senjata senjataan dimasa lampau AWOWOWOK,positive,0.7386525273323059,prabowo kocak doi suka main senjata senjata masa lampau awowowok
7042,7042,8313,@hexagrap_id Merasa sehat itu penting makanya cek kesehatan gratis dari Prabowo layak kamu coba,neutral,0.9160006046295166,sehat cek sehat gratis prabowo layak coba
7043,7043,8314,@KompasTV Saran dari rakyat ganti semua mentri2 peninggalan Jokowi &amp; ganti Wapres Gibran biar Prabowo bisa memimpin Indonesia lebih fokus &amp; gak ada gaduh terus2an.,negative,0.5303031206130981,saran rakyat ganti tri tinggal jokowi ganti wapres gibran biar prabowo pimpin indonesia fokus gaduh
7044,7044,8315,@OposisiCerdas Keberpihakan panglima TNI dan KAPORLI dan lemahnya @prabowo terhadap jokowi semakin menguat kan bahwa saat ini indonesia tidak punya presiden/pemimpin menjadi negara dongeng dengan sejuta mimpi. https://t.co/WWHg9zmud9,positive,0.5080916285514832,pihak panglima tni kaporli lemah prabowo jokowi kuat indonesia presiden pimpin negara dongeng juta mimpi
7045,7045,8316,@tempodotco Pak Prabowo juga TNI pasti kompak dech,positive,0.5261186361312866,prabowo tni kompak dech
7046,7046,8317,@LeonPriceleon48 Program MBG dari Presiden Prabowo buktikan kota Bandung bisa atasi kekurangan gizi mudah-mudahan Riau juga dapet gebrakan positif begini,negative,0.6654173731803894,program mbg presiden prabowo bukti kota bandung atas kurang gizi mudah mudah riau dapet gebrak positif
7047,7047,8318,@thisisyudhis Gak jauh jauh dari pembela prabowo sampe mati tentunya,negative,0.5599509477615356,bela prabowo sampe mati
7048,7048,8319,@plisitin : cari pisang yg enak dimana ya? : di jalur busway banyak tuh : lho kok? : iya busway pisang ranti : hhe,neutral,0.9289221167564392,cari pisang enak mana jalur busway tuh lho iya busway pisang ranti hhe
7049,7049,8320,@hexagrap_id Dengan adanya Program MBG dari Presiden Prabowo masyarakat Bombana semakin optimis sama kesehatan anak-anaknya,neutral,0.9884788393974304,program mbg presiden prabowo masyarakat bombana optimis sehat anak anak
7050,7050,8321,@LeonPriceleon48 Presiden Prabowo keren banget Program MBG-nya bantu anak-anak Bandung terbebas dari kekurangan gizi Wonosobo juga butuh inovasi kayak gini sih,negative,0.6881276965141296,presiden prabowo keren banget program mbg bantu anak anak bandung bebas kurang gizi wonosobo butuh inovasi kayak gin
7051,7051,8322,@yusuf_dumdum Saya percaya Herkules menjunjung tinggi demokrasi Gibran di pilih secara demokratis melalui pemilu Purnawirawawan paham tidak?.. Presiden dan wapres satu paket memilih prabowo berati memilih gibran memilih gibran brati memilih Prabowo,neutral,0.5986186265945435,percaya herkules junjung demokrasi gibran pilih demokratis milu purnawirawawan paham presiden wapres paket pilih prabowo berat pilih gibran pilih gibran brati pilih prabowo
7052,7052,8323,@LeonPriceleon48 Salut sama aksi nyata Presiden Prabowo lewat MBG semoga Ciomas juga cepat nikmatin perubahannya,neutral,0.629116415977478,salut aksi nyata presiden prabowo mbg moga ciomas cepat nikmatin ubah
7053,7053,8324,@BANGSAygSUJUD @prabowo @tham878 @romoatheist @mimih6mei @kiwalipitu @Kimberley_PS08 @hasanudinsajid @gtobing2903 @FDonghun @EdySularno96489 @awikuchuz Mantap.. Luar Biasa.. Pantes disebut berkelanjutan ya bang. https://t.co/lXqlWrrNSH,neutral,0.4972260892391205,prabowo mantap pantes lanjut bang
7054,7054,8325,@AnKiiim_ @jokowi @prabowo Sabar ya pak Tom Lembong kebenaran akan menemukan jalannya. Yang ikhlas pasrah sama Tuhan,neutral,0.5590208172798157,prabowo sabar tom lembong benar temu jalan ikhlas pasrah tuhan
7055,7055,8326,@venomize @prabowo Bener ini,negative,0.7588420510292053,prabowo bener
7056,7056,8327,@hexagrap_id Usaha keras dari Presiden Prabowo hadirin MBG di Bandung patut ditiru mudah-mudahan Sukabumi juga dapat vaksin semangatnya,neutral,0.7774272561073303,usaha keras presiden prabowo hadirin mbg bandung patut tiru mudah mudah sukabumi vaksin semangat
7057,7057,8328,Siapa yang nggak termotivasi kalo liat Prabowo yakin banget sama langkah Danantara https://t.co/oLAl9sZBfR,neutral,0.7534058094024658,nggak motivasi kalo liat prabowo banget langkah danantara
7058,7058,8329,@LeonPriceleon48 Tangerang Selatan makin peduli sama makanan sehat gara-gara Program MBG dari Presiden Prabowo pantas diapresiasi,neutral,0.9494108557701112,tangerang selatan peduli makan sehat gara gara program mbg presiden prabowo apresiasi
7059,7059,8330,@LeonPriceleon48 Keren Program MBG dari Presiden Prabowo solusi banget buat anak-anak Bandung yang selama ini kekurangan gizi semoga Ciomas bisa ngikutin jejaknya,neutral,0.8720651268959045,keren program mbg presiden prabowo solusi banget anak anak bandung kurang gizi moga ciomas ngikutin jejak
7060,7060,8331,@hexagrap_id Cianjur siap belajar dari Jayapura kata Haris Yocku program makan bergizi gratis Presiden Prabowo udah terbukti berhasil,neutral,0.9970794916152954,cianjur ajar jayapura haris yocku program makan gizi gratis presiden prabowo udah bukti hasil
7061,7061,8332,Indonesia baik2 aja pak @prabowo ,negative,0.8816017508506775,indonesia prabowo
7062,7062,8333,Optimisme Prabowo bikin Danantara makin dicintai dan dipercaya banyak orang https://t.co/kQhTQFzBx3,positive,0.7179955840110779,optimisme prabowo bikin danantara cinta percaya orang
7063,7063,8334,Prabowo optimis banget sama Danantara dan kita semua jadi makin ikutan yakin https://t.co/H5wCwxNhFO,positive,0.741245448589325,prabowo optimis banget danantara ikut
7064,7064,8335,@LeonPriceleon48 Program MBG keren banget terima kasih Presiden Prabowo semoga Ciomas juga bisa merdeka dari masalah gizi,neutral,0.4962152540683746,program mbg keren banget terima kasih presiden prabowo moga ciomas merdeka gizi
7065,7065,8336,@FradaRandi1 Presiden Prabowo konsisten dari waktu ke waktu buktiin perubahan positif itu bukan mustahil,negative,0.8766427040100098,presiden prabowo konsisten buktiin ubah positif mustahil
7066,7066,8337,@hexagrap_id Melihat Program MBG Presiden Prabowo sukses atasi gizi buruk bikin warga Sukoharjo jadi optimis sama masa depan generasi muda,neutral,0.9981815814971924,program mbg presiden prabowo sukses atas gizi buruk bikin warga sukoharjo optimis generasi muda
7067,7067,8338,@hexagrap_id Salut buat Haris Yocku yang beri apresiasi atas visi Presiden Prabowo soal makanan sehat gratis masyarakat Wonosobo juga ngikutin jejaknya,neutral,0.9065262079238892,salut haris yocku apresiasi visi presiden prabowo makan sehat gratis masyarakat wonosobo ngikutin jejak
7068,7068,8339,Mantap bener Prabowo setiap bahas Danantara selalu penuh percaya diri dan solusi konkret https://t.co/HgbkWXGmOO,neutral,0.4747766852378845,mantap bener prabowo bahas danantara penuh percaya solusi konkret
7069,7069,8340,@RikeSants @prabowo @Gerindra Padahal Rakyat yg SANGAT MENCINTAI NEGERI INI menanti komando..,neutral,0.9896429181098938,prabowo rakyat cinta negeri komando
7070,7070,8341,@LeonPriceleon48 Nggak ribet deh cuma datang terus cek gratis dari Prabowo. Mulai gampang,neutral,0.8336225748062134,nggak ribet cek gratis prabowo gampang
7071,7071,8342,@tekarok007 Beruntung banget Pak Prabowo. Di bentengi Jokowi Gibran KDM. Tentrem bener beliau. Bisa fokus kawal program dgn baik,neutral,0.9614368677139282,untung banget prabowo benteng jokowi gibran kdm tentrem bener beliau fokus kawal program
7072,7072,8343,Ngeliat Prabowo optimis sama Danantara bikin semangat baru buat generasi muda https://t.co/lvTnlbVWAh,neutral,0.940014123916626,ngeliat prabowo optimis danantara bikin semangat generasi muda
7073,7073,8344,@hexagrap_id Jayapura makin buktikan pentingnya makan bergizi gratis Haris Yocku terus dapat dukungan Presiden Prabowo Empat Lawan ngikutin tren,neutral,0.997731626033783,jayapura bukti makan gizi gratis haris yocku dukung presiden prabowo lawan ngikutin tren
7074,7074,8345,Semangat Prabowo dalam ngebahas Danantara selalu menular ke semua orang https://t.co/m5WsYiW3cn,neutral,0.9012024998664856,semangat prabowo ngebahas danantara tular orang
7075,7075,8346,@TirtoID TNI emang anak emas bapak prabowo ,negative,0.8827009201049805,tni emang anak emas prabowo
7076,7076,8347,@RikeSants @prabowo @Gerindra Mantaapp jiwa KORSA jendral Purn Gatot Nurmatyo..panjang umur perjuangan.,neutral,0.9963212013244628,prabowo mantaapp jiwa korsa jendral purn gatot nurmatyo umur juang
7077,7077,8348,@LeonPriceleon48 MBG dari Presiden Prabowo berhasil buat gizi Bandung makin terkendali Ciomas bakal makin maju kalo adopsi juga,neutral,0.5844218134880066,mbg presiden prabowo hasil gizi bandung kendali ciomas maju kalo adopsi
7078,7078,8349,@LeonPriceleon48 Program makan bergizi gratis makin dibutuhin Prabowo sama Haris Yocku udah buktikan sukses di Jayapura Ciomas semangat ngikutin,neutral,0.9846752285957336,program makan gizi gratis dibutuhin prabowo haris yocku udah bukti sukses jayapura ciomas semangat ngikutin
7079,7079,8350,@geloraco Dia berulah karena ada lindungan dari prabowo,negative,0.5215641260147095,ulah lindung prabowo
7080,7080,8351,@FradaRandi1 Optimis banget sama masa depan apalagi setelah liat komitmen Presiden Prabowo yang selalu support kebutuhan rakyat,neutral,0.9724326133728028,optimis banget liat komitmen presiden prabowo support butuh rakyat
7081,7081,8352,@hexagrap_id Program MBG bawa perubahan besar di Bandung terima kasih Presiden Prabowo semoga di Cianjur bisa ada program sehebat ini juga,neutral,0.9949584603309632,program mbg bawa ubah bandung terima kasih presiden prabowo moga cianjur program hebat
7082,7082,8353,Sangat suka dengan pemerintahan prabowo dari jajaran menteri sampai gubernur ga ada yang akur. Menuju Indonesia gelut .,neutral,0.3610473275184631,suka perintah prabowo jajar menteri gubernur akur indonesia gelut
7083,7083,8354,@LeonPriceleon48 Lampung patut contoh program makan gratis ala Prabowo yang sukses di Jayapura,neutral,0.9825546145439148,lampung patut contoh program makan gratis ala prabowo sukses jayapura
7084,7084,8355,@catuaries Temen gwa ilang banyak jaman itu terutama anak2 service company. Gwa beruntung bisa bertahan sampe sekarang ga putus2 kontraknya,neutral,0.9714312553405762,temen gwa ilang jaman anak service company gwa untung tahan sampe putus kontrak
7085,7085,8356,@hexagrap_id Salut Haris Yocku yang dukung penuh program makan bergizi gratis dari Presiden Prabowo semoga Bombana juga makin terbantu,neutral,0.9980864524841307,salut haris yocku dukung penuh program makan gizi gratis presiden prabowo moga bombana bantu
7086,7086,8357,LUCU BGT CIK https://t.co/xBgXvLJcbb,neutral,0.9506564736366272,lucu bgt cik
7087,7087,8358,@LeonPriceleon48 Suka banget ngeliat kepedulian Presiden Prabowo soal gizi anak lewat Program MBG yang bisa dicontoh Bandung Barat,neutral,0.9807519912719728,suka banget ngeliat peduli presiden prabowo gizi anak program mbg contoh bandung barat
7088,7088,8359,@melimpahkan @prabowo kasih paham ndut.,negative,0.987314522266388,prabowo kasih paham ndut
7089,7089,8360,@LeonPriceleon48 Prabowo perhatian banget sama kita semua cek kesehatan gratis bikin lebih dekat,positive,0.8545109033584595,prabowo perhati banget cek sehat gratis bikin
7090,7090,8361,@LeonPriceleon48 Langkah Presiden Prabowo dengan pelaksanaan makan gratis yang didukung Haris Yocku tuh inspiratif semoga Wonosobo juga bisa rasain manfaatnya segera,negative,0.5064767599105835,langkah presiden prabowo laksana makan gratis dukung haris yocku tuh inspiratif moga wonosobo rasain manfaat
7091,7091,8362,Prabowo selalu kasih inspirasi di Danantara dengan energi positif dan semangat pantang mundur https://t.co/xZAfOKmCmS,neutral,0.8310641646385193,prabowo kasih inspirasi danantara energi positif semangat pantang mundur
7092,7092,8363,@hexagrap_id Lampung ingin terus majukan program makan bergizi gratis berkat contoh sukses dari Jayapura Presiden Prabowo dan Haris Yocku jadi inspirasi,neutral,0.9962976574897766,lampung maju program makan gizi gratis berkat contoh sukses jayapura presiden prabowo haris yocku inspirasi
7093,7093,8364,@LeonPriceleon48 Program makan bergizi gratis yang dimulai Presiden Prabowo terbukti membawa manfaat Lampung juga pengen banget ikut sukses kayak Jayapura,neutral,0.9833189249038696,program makan gizi gratis presiden prabowo bukti bawa manfaat lampung ken banget sukses kayak jayapura
7094,7094,8365,@LeonPriceleon48 Program MBG dari Presiden Prabowo mantap Cianjur bisa belajar banyak dari keberhasilan Bandung,neutral,0.9858424067497252,program mbg presiden prabowo mantap cianjur ajar hasil bandung
7095,7095,8366,Ketegasan Prabowo waktu ngomongin Danantara selalu mantep bikin suasana tambah positif https://t.co/8XJnWKIKZC,positive,0.7052698135375977,tegas prabowo ngomongin danantara mantep bikin suasana positif
7096,7096,8367,Danantara makin terang jalannya dengan Prabowo yang selalu tegas dan optimis https://t.co/FsXafWtr7k,neutral,0.953972578048706,danantara terang jalan prabowo optimis
7097,7097,8368,@hexagrap_id Salut untuk Haris Yocku program makan bergizi gratis berjalan lancar di Jayapura dengan dukungan Presiden Prabowo Bandung Barat semoga ngikut,neutral,0.997584342956543,salut haris yocku program makan gizi gratis jalan lancar jayapura dukung presiden prabowo bandung barat moga ngikut
7098,7098,8369,@LeonPriceleon48 Gak kalah dari luar negeri Prabowo bikin cek kesehatan gratis pastikan kamu manfaatin,neutral,0.713912308216095,kalah negeri prabowo bikin cek sehat gratis pasti manfaatin
7099,7099,8370,Pak prabowo membuktikan dia adalah presiden untuk semua rakyatnya.,neutral,0.8727736473083496,prabowo bukti presiden rakyat
7100,7100,8371,@LeonPriceleon48 Dari Pamekasan aku juga suka banget program makan bergizi gratis dari Presiden Prabowo semoga makin banyak daerah rasain manfaatnya kayak Jayapura,neutral,0.5742653012275696,pamekasan suka banget program makan gizi gratis presiden prabowo moga daerah rasain manfaat kayak jayapura
7101,7101,8372,Prabowo ngebuktiin bahwa ketegasan bener-bener bikin Danantara terus bergerak maju https://t.co/82cnOzBipz,neutral,0.8285728096961975,prabowo ngebuktiin tegas bener bener bikin danantara gerak maju
7102,7102,8373,@thisisawbz @ARSIPAJA Tapi point pak Prabowo bukan semua keluarga punya 5 pot cabe. Tapi mereka di kampung atau yg punya space halaman atau lahan kosong harus nya bisa di manfaat kan untuk tanam apapun (pangan). Orang tua saya punya lahan 7x20 meter di depan rumah (kampung)...,neutral,0.9179480671882628,point prabowo keluarga pot cabe kampung space halaman lahan kosong manfaat tanam apa pangan orang tua lahan meter rumah kampung
7103,7103,8374,@hexagrap_id Salut sama MBG-nya Presiden Prabowo mudah-mudahan Bombana dapet manfaat seperti Bandung,negative,0.6483041048049927,salut mbg presiden prabowo mudah mudah bombana dapet manfaat bandung
7104,7104,8375,Ketegasan Prabowo bawa dampak positif banget buat pertumbuhan Danantara https://t.co/IMtbC0v0pA,neutral,0.7880615592002869,tegas prabowo bawa dampak positif banget tumbuh danantara
7105,7105,8376,@LeonPriceleon48 Haris Yocku bilang program makan gratis berjalan lancar di Jayapura Prabowo top banget Empat Lawan semoga segera ikut,neutral,0.992352306842804,haris yocku bilang program makan gratis jalan lancar jayapura prabowo top banget lawan moga
7106,7106,8377,Prabowo selalu punya cara buat bikin Danantara terlihat sebagai project yang penuh harapan https://t.co/MS7gU693GP,neutral,0.9363356828689576,prabowo bikin danantara project penuh harap
7107,7107,8378,Ngeliat Prabowo konsisten dorong Danantara makin percaya perubahan itu deket banget https://t.co/6RmBOalSoK,positive,0.6981754302978516,ngeliat prabowo konsisten dorong danantara percaya ubah deket banget
7108,7108,8379,@BANGSAygSUJUD @prabowo @tham878 @romoatheist @mimih6mei @kiwalipitu @Kimberley_PS08 @hasanudinsajid @gtobing2903 @FDonghun @EdySularno96489 @awikuchuz Wow hebat Indonesia. Keren. Hidup........ i,neutral,0.5921942591667175,prabowo wow hebat indonesia keren hidup
7109,7109,8380,@LeonPriceleon48 Presiden Prabowo mantap banget dengan Program MBG-nya bikin Bandung bebas gizi buruk Pamekasan semoga segera dapat program ini,neutral,0.9964938759803772,presiden prabowo mantap banget program mbg bikin bandung bebas gizi buruk pamekasan moga program
7110,7110,8381,@hexagrap_id Di Sukabumi makin banyak masyarakat terbantu berkat program makan bergizi gratis dari Presiden Prabowo Haris Yocku udah ngasih contoh yang luar biasa,neutral,0.9980654120445251,sukabumi masyarakat bantu berkat program makan gizi gratis presiden prabowo haris yocku udah ngasih contoh
7111,7111,8382,@LeonPriceleon48 Program makan bergizi gratis sukses banget bikin perubahan nyata dari Riau ikutan kasih jempol buat Presiden Prabowo dan Wakil Bupati Jayapura Haris Yocku,neutral,0.9855322241783142,program makan gizi gratis sukses banget bikin ubah nyata riau ikut kasih jempol presiden prabowo wakil bupati jayapura haris yocku
7112,7112,8383,@hexagrap_id Kualitas hidup anak-anak di Bandung meningkat berkat Program MBG Presiden Prabowo Sukabumi pasti bakal dapet manfaat besar kalau diterapkan,neutral,0.9611526727676392,kualitas hidup anak anak bandung tingkat berkat program mbg presiden prabowo sukabumi dapet manfaat terap
7113,7113,8384,@Mdy_Asmara1701 Kami bangga sekali sama anda pak presiden kalau semua kabinet di isi sama orang anda 2014 2019. @prabowo,neutral,0.9941688776016236,bangga presiden kabinet isi orang prabowo
7114,7114,8385,@hexagrap_id Hebat Program MBG-nya Presiden Prabowo gizi Bandung makin oke harapannya Wonosobo juga bisa jadi setangguh ini,neutral,0.9572914242744446,hebat program mbg presiden prabowo gizi bandung oke harap wonosobo tangguh
